year,round,pick_overall,round_pick,person_id,person_name,team,signed,bonus,pick_value,school
2023,1,24,24,694462,Hurston Waldrep,Atlanta Braves,True,2997500,3270500,Florida
2023,1,25,25,702977,Dillon Head,San Diego Padres,True,2800000,3165400,Homewood Flossmoor HS
2023,1,26,26,806146,George Lombard Jr.,New York Yankees,True,3300000,3065000,Gulliver Prep School
2023,1,27,27,805795,Aidan Miller,Philadelphia Phillies,True,3100000,2968800,J.W. Mitchell HS
2023,1,28,28,694728,Brice Matthews,Houston Astros,True,2478200,2880700,Nebraska
2023,1,32,29,806124,Colin Houck,New York Mets,True,2750000,2607500,Parkview HS
2023,1,36,30,806077,Kendall George,Los Angeles Dodgers,True,1847500,2362700,Atascocita HS
2023,PPI,29,1,806071,Jonny Farmelo,Seattle Mariners,True,3200000,2800700,Westfield HS
2023,CB-A,30,1,806191,Tai Peete,Seattle Mariners,True,2500000,2732500,Trinity Christian School
2023,CB-A,31,2,803745,Adrian Santana,Tampa Bay Rays,True,2002950,2670600,Doral Academy
2023,CB-A,33,3,805807,Josh Knoth,Milwaukee Brewers,True,2000000,2543800,Patchogue Medford HS
2023,CB-A,34,4,805792,Charlee Soto,Minnesota Twins,True,2481400,2481400,Reborn Christian Academy
2023,CB-A,35,5,806258,Thomas White,Miami Marlins,True,4100000,2420900,Phillips Academy
2023,CB-A,37,6,805808,Kevin McGonigle,Detroit Tigers,True,2847500,2309500,Monsignor Bonner HS
2023,CB-A,38,7,692226,Ty Floyd,Cincinnati Reds,True,2097500,2255100,LSU
2023,CB-A,39,8,802504,Myles Naylor,Athletics,True,2202500,2202500,St Joan of Arc Catholic SS
2023,2,40,1,691002,Yohandy Morales,Washington Nationals,True,2600000,2144700,Miami
2023,2,41,2,805782,Ryan Lasko,Athletics,True,1700000,2094900,Rutgers
2023,2,42,3,694991,Mitch Jebb,Pittsburgh Pirates,True,1650000,2045900,Michigan State
2023,2,43,4,806230,Sammy Stafura,Cincinnati Reds,True,2497500,1998200,Walter Panas HS
2023,2,44,5,806265,Blake Wolters,Kansas City Royals,True,2800000,1951600,Mahomet-Seymour HS
2023,2,45,6,801194,Max Anderson,Detroit Tigers,True,1429650,1906200,Nebraska
2023,2,46,7,807743,Sean Sullivan,Colorado Rockies,True,1700000,1868400,Wake Forest
2023,2,47,8,694580,Kemp Alderman,Miami Marlins,True,1400000,1825300,Ole Miss
2023,2,48,9,694410,LuJames Groover,Arizona Diamondbacks,True,1783000,1783000,NC State
2023,2,49,10,807712,Luke Keaschall,Minnesota Twins,True,1500000,1741500,Arizona State
2023,2,50,11,805801,Nazzan Zanetello,Boston Red Sox,True,3000000,1698000,Christian Brothers College HS
2023,2,51,12,691799,Grant Taylor,Chicago White Sox,True,1659800,1659800,LSU
2023,2,52,13,806152,Walker Martin,San Francisco Giants,True,2997500,1620800,Eaton HS
2023,2,53,14,690991,Mac Horvath,Baltimore Orioles,True,1400000,1582900,North Carolina
2023,2,54,15,801670,Mike Boeve,Milwaukee Brewers,True,1250000,1546100,Nebraska-Omaha
2023,2,55,16,807742,Colton Ledbetter,Tampa Bay Rays,True,1297500,1509800,Mississippi State
2023,2,56,17,687075,Brandon Sproat,New York Mets,True,1474500,1474500,Florida
2023,2,57,18,810938,Ben Williamson,Seattle Mariners,True,600000,1436500,William & Mary
2023,2,58,19,806046,Alex Clemmey,Cleveland Guardians,True,2300000,1402600,Bishop Hendricken School
2023,2,59,20,802357,Drue Hackenberg,Atlanta Braves,True,1997500,1369300,Virginia Tech
2023,2,60,21,695372,Jake Gelof,Los Angeles Dodgers,True,1334400,1336900,Virginia
2023,2,61,22,696280,Alonzo Tredwell,Houston Astros,True,1497500,1304900,UCLA
2023,CB-B,62,1,689958,Andrew Walters,Cleveland Guardians,True,955275,1273700,Miami
2023,CB-B,63,2,691765,Jackson Baumeister,Baltimore Orioles,True,1605100,1243300,Florida State
2023,CB-B,64,3,694364,Caden Grice,Arizona Diamondbacks,True,1250000,1213200,Clemson
2023,CB-B,65,4,694249,Cole Carrigg,Colorado Rockies,True,1300000,1184100,San Diego State
2023,CB-B,66,5,811287,Carson Roccaforte,Kansas City Royals,True,897500,1158900,University of Louisiana at Lafayette
2023,CB-B,67,6,805800,Zander Mueth,Pittsburgh Pirates,True,1797500,1128200,Belleville East HS
2023,2C,68,1,694393,Jaxon Wiggins,Chicago Cubs,True,1401500,1101000,Arkansas
2023,2C,69,2,802126,Joe Whitman,San Francisco Giants,True,805575,1074100,Kent State
2023,2C,70,3,805780,Cade Kuehler,Atlanta Braves,True,1045000,1047500,Campbell University
2023,3,71,1,805809,Travis Sykora,Washington Nationals,True,2600000,1021300,Round Rock HS
2023,3,72,2,806064,Steven Echavarria,Athletics,True,3000000,1005700,Millburn HS
2023,3,73,3,807720,Garret Forrester,Pittsburgh Pirates,True,772500,990300,Oregon State
2023,3,74,4,702052,Hunter Hollan,Cincinnati Reds,True,597500,975100,Arkansas
2023,3,75,5,702965,Hiro Wyatt,Kansas City Royals,True,1497500,960000,Staples HS
2023,3,76,6,800618,Paul Wilson,Detroit Tigers,True,1697500,945100,Lakeridge HS
2023,3,77,7,694968,Jack Mahoney,Colorado Rockies,True,925000,930600,South Carolina
2023,3,78,8,802544,Brock Vradenburg,Miami Marlins,True,916000,916000,Michigan State
2023,3,79,9,814362,Alberto Rios,Los Angeles Angels,True,847500,901500,Stanford
2023,3,80,10,694815,Jack Hurley,Arizona Diamondbacks,True,887000,887000,Virginia Tech
2023,3,81,11,687069,Josh Rivera,Chicago Cubs,True,725000,872400,Florida
2023,3,82,12,806263,Brandon Winokur,Minnesota Twins,True,1500000,859700,Edison HS
2023,3,83,13,702995,Antonio Anderson,Boston Red Sox,True,1500000,846800,North Atlanta HS
2023,3,84,14,803143,Seth Keener,Chicago White Sox,True,800000,833900,Wake Forest
2023,3,85,15,694369,Cole Foster,San Francisco Giants,True,747500,820900,Auburn
2023,3,86,16,811296,Kiefer Lord,Baltimore Orioles,True,760000,808200,Washington
2023,3,87,17,800724,Eric Bitonti,Milwaukee Brewers,True,1750000,796200,Aquinas HS
2023,3,88,18,691003,Tre' Morgan,Tampa Bay Rays,True,781300,783800,LSU
2023,3,89,19,695033,Juaron Watts-Brown,Toronto Blue Jays,True,1002785,771500,Oklahoma State
2023,3,90,20,802469,Travis Honeyman,St. Louis Cardinals,True,700000,759600,Boston College
2023,3,91,21,690997,Nolan McLean,New York Mets,True,747600,747600,Oklahoma State
2023,3,92,22,803141,Teddy McGraw,Seattle Mariners,True,600000,736400,Wake Forest
2023,3,93,23,692216,CJ Kayfus,Cleveland Guardians,True,700000,725300,Miami
2023,3,94,24,694754,Sabin Ceballos,Atlanta Braves,True,597500,714100,Oregon
2023,3,95,25,806224,Brady Smith,Los Angeles Dodgers,True,703000,705500,Grainger HS
2023,3,96,26,806083,J.D. Gonzalez,San Diego Padres,True,550000,698600,Anita Otero Hernandez HS
2023,3,97,27,694805,Kyle Carr,New York Yankees,True,692000,692000,Palomar College
2023,3,98,28,813880,Devin Saltiban,Philadelphia Phillies,True,602500,685100,Hilo HS
2023,3,99,29,814005,Jake Bloss,Houston Astros,True,497500,678500,Georgetown
2023,3,100,30,694444,Tavian Josenberger,Baltimore Orioles,True,603000,671800,Arkansas
2023,3,101,31,695034,Kade Morris,New York Mets,True,666500,666500,Nevada
2023,4,102,1,687605,Andrew Pinckney,Washington Nationals,True,500000,660000,Alabama
2023,4,103,2,800612,Cole Miller,Athletics,True,1000000,653300,Newbury Park HS
2023,4,104,3,694788,Carlson Reed,Pittsburgh Pirates,True,600000,646900,West Virginia
2023,4,105,4,800616,Cole Schoenwetter,Cincinnati Reds,True,1897500,640300,San Marcos HS
2023,4,106,5,694818,Hunter Owen,Kansas City Royals,True,631700,634200,Vanderbilt
2023,4,107,6,813620,Carson Rucker,Detroit Tigers,True,772500,627900,Goodpasture Christian School
2023,4,108,7,813766,Skylar Hales,Texas Rangers,True,565000,621700,Santa Clara
2023,4,109,8,694549,Isaiah Coupet,Colorado Rockies,True,600000,615500,Ohio State
2023,4,110,9,801207,Emmett Olson,Miami Marlins,True,460000,609600,Nebraska
2023,4,111,10,812470,Joe Redfield,Los Angeles Angels,True,472500,603600,Sam Houston
2023,4,112,11,694491,Grayson Hitt,Arizona Diamondbacks,True,1200000,597500,Alabama
2023,4,113,12,691739,Will Sanders,Chicago Cubs,True,600000,591800,South Carolina
2023,4,114,13,805784,Tanner Hall,Minnesota Twins,True,510000,586000,Southern Mississippi
2023,4,115,14,683314,Matt Duffy,Boston Red Sox,True,350000,580200,Canisius College
2023,4,116,15,691941,Calvin Harris,Chicago White Sox,True,600000,574600,Ole Miss
2023,4,117,16,694757,Maui Ahuna,San Francisco Giants,True,497500,569100,Tennessee
2023,4,118,17,694370,Levi Wells,Baltimore Orioles,True,500000,563600,Texas State
2023,4,119,18,814710,Jason Woodward,Milwaukee Brewers,True,247500,557900,Florida Gulf Coast University
2023,4,120,19,690983,Hunter Haas,Tampa Bay Rays,True,534000,552500,Texas A&M
2023,4,121,20,805793,Landen Maroudis,Toronto Blue Jays,True,1500000,547100,Calvary Christian HS
2023,4,122,21,687273,Quinn Mathews,St. Louis Cardinals,True,600000,541700,Stanford
2023,4,123,22,694766,Wyatt Hudepohl,New York Mets,True,500000,536500,UNC Charlotte
2023,4,124,23,806223,Aidan Smith,Seattle Mariners,True,1200000,531300,Lovejoy HS
2023,4,125,24,694876,Cooper Ingle,Cleveland Guardians,True,400000,526200,Clemson
2023,4,126,25,803833,Garrett Baumann,Atlanta Braves,True,747500,521800,Hagerty HS
2023,4,127,26,694573,Wyatt Crowell,Los Angeles Dodgers,True,647500,516800,Florida State
2023,4,128,27,683344,Homer Bush Jr.,San Diego Padres,True,511600,511600,Grand Canyon University
2023,4,129,28,691792,Roc Riggio,New York Yankees,True,693000,506800,Oklahoma State
2023,4,130,29,807737,TJayy Walton,Philadelphia Phillies,True,499100,501600,IMG Academy
2023,4,131,30,801176,Cam Fisher,Houston Astros,True,497500,497600,UNC Charlotte
2023,4C,132,1,692225,Kristian Campbell,Boston Red Sox,True,492700,492700,Georgia Tech
2023,4C,133,2,811312,Justin Riemer,Boston Red Sox,True,500000,487800,Wright State
2023,4C,134,3,805999,A.J. Ewing,New York Mets,True,675000,483000,Springboro HS
2023,4C,135,4,809340,Austin Troesser,New York Mets,True,350000,478200,Missouri
2023,4C,136,5,694749,Dylan Campbell,Los Angeles Dodgers,True,497500,473700,Texas
2023,4C,137,6,811291,Eriq Swan,Los Angeles Dodgers,True,466500,469000,Middle Tennessee State
2023,5,138,1,694939,Marcus Brown,Washington Nationals,True,350000,464400,Oklahoma State
2023,5,139,2,700579,Nathan Dettmer,Athletics,True,425000,459800,Texas A&M
2023,5,140,3,694345,Patrick Reilly,Pittsburgh Pirates,True,453100,455600,Vanderbilt
2023,5,141,4,694829,Connor Burns,Cincinnati Reds,True,448600,451100,Long Beach State
2023,5,142,5,811289,Spencer Nivens,Kansas City Royals,True,472500,446700,Missouri State
2023,5,143,6,811290,Jaden Hamm,Detroit Tigers,True,397500,442200,Middle Tennessee State
2023,5,144,7,691730,Alejandro Rosario,Texas Rangers,True,437900,437900,Miami
2023,5,145,8,691720,Kyle Karros,Colorado Rockies,True,433500,433500,UCLA
2023,5,146,9,701604,Andrew Lindsey,Miami Marlins,True,340000,429400,Tennessee
2023,5,147,10,805363,Chris Clark,Los Angeles Angels,True,318825,425100,Harvard
2023,5,148,11,691726,Kevin Sim,Arizona Diamondbacks,True,375000,421100,University of San Diego
2023,5,149,12,801686,Michael Carico,Chicago Cubs,True,400000,416900,Davidson
2023,5,150,13,805812,Dylan Questad,Minnesota Twins,True,500000,412600,Waterford HS
2023,5,151,14,813349,Connelly Early,Boston Red Sox,True,408500,408500,Virginia
2023,5,152,15,803291,Christian Oppor,Chicago White Sox,True,550000,404700,Gulf Coast CC
2023,5,153,16,814194,Quinn McDaniel,San Francisco Giants,True,300450,400600,University of Maine
2023,5,154,17,801507,Jake Cunningham,Baltimore Orioles,True,375000,396700,UNC Charlotte
2023,5,155,18,804670,Ryan Birchard,Milwaukee Brewers,True,322500,392700,Niagara County CC
2023,5,156,19,807314,Trevor Harrison,Tampa Bay Rays,True,847500,388900,J.W. Mitchell HS
2023,5,157,20,683354,Connor O'Halloran,Toronto Blue Jays,True,337500,385000,Michigan
2023,5,158,21,804241,Zach Levenson,St. Louis Cardinals,True,381300,381300,Miami
2023,5,159,22,804267,Zac Thornton,New York Mets,True,350000,378000,Grand Canyon University
2023,5,160,23,801126,Brock Rodden,Seattle Mariners,True,200000,374400,Wichita State
2023,5,161,24,694387,Christian Knapczyk,Cleveland Guardians,True,385000,371000,Louisville
2023,5,162,25,806061,Isaiah Drake,Atlanta Braves,True,747500,367500,North Atlanta HS
2023,5,163,26,694838,Joe Vetrano,Los Angeles Dodgers,True,397500,364400,Boston College
2023,5,164,27,814172,Chase Jaworsky,Houston Astros,True,847500,360800,Rock Canyon HS
2023,6,165,1,681171,Gavin Dugas,Washington Nationals,True,20000,357500,LSU
2023,6,166,2,813841,Jonah Cox,Athletics,True,300000,354500,Oral Roberts
2023,6,167,3,695345,Hunter Furtado,Pittsburgh Pirates,True,348900,351400,Alabama
2023,6,168,4,807751,Ethan O'Donnell,Cincinnati Reds,True,307500,348400,Virginia
2023,6,169,5,814537,Coleman Picard,Kansas City Royals,True,343000,345500,Bryant University
2023,6,170,6,700939,Bennett Lee,Detroit Tigers,True,297500,342400,Wake Forest
2023,6,171,7,807291,Caden Scarborough,Texas Rangers,True,515000,339400,Harmony HS
2023,6,172,8,814106,Cade Denton,Colorado Rockies,True,500000,336700,Oral Roberts
2023,6,173,9,691939,Jake DeLeo,Miami Marlins,True,300000,333900,Georgia Tech
2023,6,174,10,695229,Camden Minacci,Los Angeles Angels,True,328500,331000,Wake Forest
2023,6,175,11,691769,Philip Abner,Arizona Diamondbacks,True,300000,328300,Florida
2023,6,176,12,806210,Alfonsin Rosario,Chicago Cubs,True,325600,325600,P27 Academy
2023,6,177,13,803385,Jay Harry,Minnesota Twins,True,175000,322900,Penn State
2023,6,178,14,694291,CJ Weins,Boston Red Sox,True,50000,320200,Western Kentucky
2023,6,179,15,690981,Lucas Gordon,Chicago White Sox,True,300000,317400,Texas
2023,6,180,16,807740,Luke Shliger,San Francisco Giants,True,272500,314800,Maryland
2023,6,181,17,814837,Jacob Cravey,Baltimore Orioles,True,300000,312300,Samford University
2023,6,182,18,806198,Cooper Pratt,Milwaukee Brewers,True,1350000,309900,Magnolia Heights HS
2023,6,183,19,694375,TJ Nichols,Tampa Bay Rays,True,304800,307300,Arizona
2023,6,184,20,690957,Jace Bohrofen,Toronto Blue Jays,True,302200,304700,Arkansas
2023,6,185,21,691013,Jason Savacool,St. Louis Cardinals,True,302300,302300,Maryland
2023,6,186,22,811307,Jack Wenninger,New York Mets,True,225000,299800,Illinois
2023,6,187,23,811315,Brody Hopkins,Seattle Mariners,True,225000,297400,Winthrop
2023,6,188,24,803142,Tommy Hawke,Cleveland Guardians,True,295000,295000,Wake Forest
2023,6,189,25,814351,Lucas Braun,Atlanta Braves,True,347500,292700,Cal State Northridge
2023,6,190,26,811314,Bryan Gonzalez Garcia,Los Angeles Dodgers,True,397500,290100,Carlos Beltran Baseball Academy
2023,6,191,27,810891,Jay Beshears,San Diego Padres,True,250000,287700,Duke
2023,6,192,28,694696,Cade Smith,New York Yankees,True,282900,285400,Mississippi State
2023,6,193,29,691946,George Klassen,Philadelphia Phillies,True,297500,282900,Minnesota
2023,6,194,30,814490,Ethan Pecko,Houston Astros,True,247500,280700,Towson
2023,7,195,1,809645,Ryan Snell,Washington Nationals,True,20000,278400,Lamar University
2023,7,196,2,694977,Nate Nankil,Athletics,True,300000,276100,Cal State Fullerton
2023,7,197,3,692243,Jaden Woods,Pittsburgh Pirates,True,271300,273800,Georgia
2023,7,198,4,694689,Dominic Pitelli,Cincinnati Reds,True,222500,271600,Miami
2023,7,199,5,687731,Trevor Werner,Kansas City Royals,True,350000,269200,Texas A&M
2023,7,200,6,807726,John Peck,Detroit Tigers,True,222500,267000,Pepperdine
2023,7,201,7,806094,Izack Tiger,Texas Rangers,True,180000,265500,Butler County CC
2023,7,202,8,678020,Seth Halvorsen,Colorado Rockies,True,200000,263200,Tennessee
2023,7,203,9,814193,Justin Storm,Miami Marlins,True,241000,261000,Southern Mississippi
2023,7,204,10,694304,Cole Fontenelle,Los Angeles Angels,True,256400,258900,TCU
2023,7,205,11,691943,Ryan Bruno,Arizona Diamondbacks,True,140000,256700,Stanford
2023,7,206,12,806161,Yahil Melendez,Chicago Cubs,True,400000,254500,B You Academy
2023,7,207,13,813828,Nolan Santos,Minnesota Twins,True,75000,252500,Bethune-Cookman University
2023,7,208,14,694896,Caden Rose,Boston Red Sox,True,150000,250300,Alabama
2023,7,209,15,805804,George Wolkow,Chicago White Sox,True,1000000,248300,Downers Grove North HS
2023,7,210,16,814154,Scott Bandura,San Francisco Giants,True,197500,246500,Princeton
2023,7,211,17,814532,Teddy Sharkey,Baltimore Orioles,True,215000,244400,Coastal Carolina
2023,7,212,18,804249,Tate Kuehner,Milwaukee Brewers,True,72500,242400,Louisville
2023,7,213,19,801643,Owen Wild,Tampa Bay Rays,True,238100,240600,Gonzaga
2023,7,214,20,800959,Nick Goodwin,Toronto Blue Jays,True,236200,238700,Kansas State
2023,7,215,21,801422,Charles Harrison IV,St. Louis Cardinals,True,236700,236700,UCLA
2023,7,216,22,801801,Noah Hall,New York Mets,True,162250,235000,South Carolina
2023,7,217,23,807744,Ty Cummings,Seattle Mariners,True,225000,232900,Campbell University
2023,7,218,24,695612,Alex Mooney,Cleveland Guardians,True,1000000,231300,Duke
2023,7,219,25,700043,Justin Long,Atlanta Braves,True,172500,229400,Rice
2023,7,220,26,814527,Patrick Copen,Los Angeles Dodgers,True,225500,228000,Marshall
2023,7,221,27,814491,Tucker Musgrove,San Diego Padres,True,175000,226100,University of Mobile
2023,7,222,28,687340,Kiko Romero,New York Yankees,True,197500,224700,Arizona
2023,7,223,29,690974,Jake Eddington,Philadelphia Phillies,True,222500,222900,Missouri State
2023,7,224,30,690972,Joey Dixon,Houston Astros,True,218800,221300,Stanford
2023,8,225,1,688692,Jared Simpson,Washington Nationals,True,20000,219700,Iowa
2023,8,226,2,686533,Jackson Finley,Athletics,True,180000,218300,Georgia Tech
2023,8,227,3,814088,Austin Strickland,Pittsburgh Pirates,True,197500,216900,Kentucky
2023,8,228,4,807728,Carter Graham,Cincinnati Reds,True,212900,215400,Stanford
2023,8,229,5,815039,Dustin Dickerson,Kansas City Royals,True,197500,213500,Southern Mississippi
2023,8,230,6,813891,Jatnk Diaz,Detroit Tigers,True,247500,212300,Hazleton Area HS
2023,8,231,7,683149,Julian Brock,Texas Rangers,True,255000,210600,University of Louisiana at Lafayette
2023,8,232,8,687918,Braylen Wimmer,Colorado Rockies,True,157050,209400,South Carolina
2023,8,233,9,686529,Nick Maldonado,Miami Marlins,True,160000,207800,Vanderbilt
2023,8,234,10,806010,Barrett Kent,Los Angeles Angels,True,997500,206500,Pottsboro HS
2023,8,235,11,801822,Jackson Feltner,Arizona Diamondbacks,True,175000,204900,Morehead State
2023,8,236,12,703520,Brett Bateman,Chicago Cubs,True,180000,203600,Minnesota
2023,8,237,13,809859,Jace Stoffal,Minnesota Twins,True,150000,202200,Oregon
2023,8,238,14,815064,Trennor O'Donnell,Boston Red Sox,True,50000,201000,Ball State
2023,8,239,15,695023,Eddie Park,Chicago White Sox,True,200000,199900,Stanford
2023,8,240,16,701241,Josh Bostick,San Francisco Giants,True,397500,198800,Grayson College
2023,8,241,17,688867,Braxton Bragg,Baltimore Orioles,True,100000,197800,Dallas Baptist
2023,8,242,18,684974,Craig Yoho,Milwaukee Brewers,True,10000,196700,Indiana
2023,8,243,19,694647,Drew Dowd,Tampa Bay Rays,True,397500,195800,Stanford
2023,8,244,20,802135,Braden Barry,Toronto Blue Jays,True,147500,194600,West Virginia
2023,8,245,21,809100,Ixan Henderson,St. Louis Cardinals,True,230000,193800,Fresno State
2023,8,246,22,805951,Boston Baro,New York Mets,True,700000,192900,Capistrano Valley HS
